2025-03-11,Fizardev,form_templates_table
2024-11-07,fizardev,fix kepustakaan
2024-11-07,fizardev,fix kepustakaan
2024-11-07,fizardev,fix kepustakaan
2024-11-07,fizardev,fix kepustakaan
2024-11-07,fizardev,fix kepustakaan
2024-11-07,fizardev,merge new
2024-11-07,fizardev,fix kepustakaan
2024-11-07,Dimascndraa,menambahkan spatie laravel backup
2024-11-07,fizardev,fix kepustakaan
2024-11-05,fizardev,fix kepustakaan
2024-11-01,fizardev,fix export dan edit kebersihan kamar
2024-10-31,Dimascndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-10-31,Dimascndraa,fix Update OKR
2024-10-29,fizardev,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-10-29,fizardev,fix crud and delete survei kebersihan kamar
2024-10-28,Dimascndraa,fix run payroll
2024-10-28,fizardev,fix pengajuan cuti
2024-10-28,fizardev,fix pengajuan cuti
2024-10-28,fizardev,fix add cuti
2024-10-28,fizardev,payroll delte
2024-10-28,fizardev,payroll delte
2024-10-28,fizardev,fix export absensi
2024-10-28,fizardev,fix edit run payroll
2024-10-26,fizardev,set limit time
2024-10-25,fizardev,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-10-23,fizardev,fix resume medis dokter
2024-10-23,Dimascndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-10-23,Dimascndraa,impersonate user
2024-10-23,fizardev,resume medis on progres
2024-10-21,fizardev,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-10-21,fizardev,resume medis rajal start
2024-10-18,Dimascndraa,merger
2024-10-18,Dimascndraa,merge
2024-10-18,Dimascndraa,merger
2024-10-16,fizardev,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-10-16,fizardev,fix show list cppt
2024-10-16,Dimascndraa,salah penempatan spinner
2024-10-16,Dimascndraa,menambahkan spinner sebelum maps terload
2024-10-16,fizardev,fix conflict
2024-10-16,fizardev,add medical_record_number column to cppt table
2024-10-15,Dimascndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-10-15,Dimascndraa,merge
2024-10-15,fizardev,on progres cppt table
2024-10-12,Dimascndraa,fix error
2024-10-12,Dimascndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-10-12,Dimascndraa,fix error allRoom
2024-10-11,fizardev,cppt dokter rajal on progres
2024-10-11,fizardev,fix pengkajian dokter
2024-10-11,fizardev,fix pengkajian dokter
2024-10-09,fizardev,fix store pengkajian dokter rajal
2024-10-08,Fizardev,onprogres pengkajian dokter rajal
2024-10-08,Fizardev,fix cppt dan onprogras resume medis-rajal
2024-10-07,Fizardev,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-10-07,Fizardev,nambah form pengkajian dokter
2024-10-07,Dimascndraa,all role inventaris
2024-10-07,Dimascndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-10-07,Dimascndraa,all role inventaris
2024-10-07,Dimascndraa,test
2024-10-07,Dimascndraa,test
2024-10-07,Dimascndraa,test
2024-10-07,Dimascndraa,test
2024-10-07,Dimascndraa,update api
2024-10-07,Dimascndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-10-07,Dimascndraa,pengkajian nurse rajal done
2024-10-07,Fizardev,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-10-07,Fizardev,fix manajemen shift
2024-10-04,fizardev,absensi fix
2024-10-04,fizardev,auditable
2024-10-04,fizardev,auditable
2024-10-04,fizardev,auditable
2024-10-04,fizardev,auditable
2024-10-04,fizardev,fix assign permissions
2024-10-04,fizardev,fix assign permissions
2024-10-04,fizardev,test
2024-10-03,fizardev,fix kepustakaan
2024-10-03,fizardev,fix kepustakaan
2024-10-03,fizardev,fix kepustakaan
2024-10-03,fizardev,fix kepustakaan
2024-10-03,fizardev,fix kepustakaan
2024-10-02,fizardev,fix kepustakaan
2024-10-02,fizardev,fix kepustakaan
2024-10-02,fizardev,fix kepustakaan
2024-10-02,fizardev,fix kepustakaan
2024-10-02,fizardev,fix kepustakaan
2024-10-02,fizardev,fix kepustakaan
2024-10-02,fizardev,fix kepustakaan
2024-10-02,fizardev,fix kepustakaan
2024-10-02,fizardev,fix kepustakaan
2024-10-02,fizardev,fix kepustakaan
2024-10-02,fizardev,fix kepustakaan
2024-10-02,fizardev,fix kepustakaan
2024-10-02,fizardev,fix kepustakaan
2024-10-02,Dimascndraa,update OKR
2024-10-02,Dimascndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-10-02,Dimascndraa,update OKR
2024-10-02,fizardev,fix kepustakaan
2024-10-02,fizardev,fix kepustakaan
2024-10-01,fizardev,on progres kepustakaan
2024-10-01,Dimascndraa,update fallback tambah data target
2024-10-01,Dimascndraa,update fallback tambah data target
2024-10-01,Dimascndraa,update fallback tambah data target
2024-10-01,Dimascndraa,upadate delete okt
2024-10-01,Dimascndraa,upadate delete okt
2024-09-30,Dimascndraa,Update edit hasil okr
2024-09-30,Dimascndraa,Update edit hasil okr
2024-09-30,Dimascndraa,Update edit hasil okr
2024-09-30,Dimascndraa,Update edit hasil okr
2024-09-30,Dimascndraa,Update edit okr
2024-09-30,Dimascndraa,update OKR
2024-09-30,Dimascndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-09-30,Dimascndraa,update OKR
2024-09-30,fizardev,fix sidebar margin
2024-09-30,fizardev,fix biaya materai
2024-09-30,fizardev,fix biaya administrasi ranap
2024-09-28,fizardev,biaya administrasi rawat inap
2024-09-28,Dimascndraa,final okr fix banget
2024-09-27,Dimascndraa,final okr fix
2024-09-27,Dimascndraa,final okr fix
2024-09-27,Dimascndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-09-27,Dimascndraa,final okr
2024-09-24,fizardev,on progres biaya administrasi
2024-09-24,fizardev,fix margin harga jual
2024-09-24,fizardev,start margin harga jual
2024-09-23,fizardev,jadwal dokter tambah fix
2024-09-23,fizardev,on progres tambah jadwal dokter
2024-09-23,fizardev,fix departement
2024-09-23,fizardev,menambah jadwal dokter tabel
2024-09-20,fizardev,fix export excel
2024-09-19,Dimascndraa,memperbaiki penddaftar registrasi ranap,  menambahkan hasil dan evaluasi pada menu okr
2024-09-17,Dimascndraa,update tambah template barang error
2024-09-17,Dimascndraa,update tambah template barang error
2024-09-17,Dimascndraa,update okr
2024-09-13,Dimascndraa,fix
2024-09-13,Dimascndraa,fix inventaris barang create barang di show rooms
2024-09-13,fizardev,fix attendance outsource
2024-09-11,fizardev,fix daftar pengajuan export excel
2024-09-09,fizardev,tarif registrasi layanan
2024-09-04,fizardev,crud departements
2024-09-03,fizardev,CRUD TINDAKAN OPERASI
2024-09-02,fizardev,crud daftar persalinan
2024-09-02,fizardev,fix pengajuan absen
2024-08-31,fizardev,fix image
2024-08-31,fizardev,fix foto
2024-08-31,fizardev,fix foto
2024-08-31,fizardev,main
2024-08-30,Dmscndraa,memperbaiki serach
2024-08-30,Dmscndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-08-30,Dmscndraa,memperbaiki kode barang ketika barang dihapus
2024-08-30,fizardev,tes absen maps
2024-08-30,fizardev,CRUD Kategori Persalinan
2024-08-30,Dmscndraa,memperbaiki kode barang
2024-08-30,Dmscndraa,memperbaiki bug inventaris barang
2024-08-30,Dmscndraa,menambahkan statistik pada menu report
2024-08-30,Dmscndraa,memperbaiki error unique ketika update pada menu permission
2024-08-30,Dmscndraa,memperbaiki error unique ketika update pada menu permission
2024-08-30,Dmscndraa,memperbaiki error unique ketika update pada menu permission
2024-08-29,Dmscndraa,memperbaiki kategori
2024-08-29,Dmscndraa,menambahkan modul inventaris barang ke sistem
2024-08-29,Dmscndraa,menambahkan modul inventaris barang ke sistem
2024-08-29,fizardev,restore absensi index
2024-08-28,fizardev,fix absensi index
2024-08-28,fizardev,fix absensi index
2024-08-28,fizardev,fix absensi index
2024-08-28,fizardev,fix absensi index
2024-08-28,fizardev,fix absensi index
2024-08-28,fizardev,testing remmove async absen
2024-08-28,fizardev,testing remmove async absen
2024-08-28,fizardev,fix absensi index
2024-08-28,fizardev,fix absensi index
2024-08-28,fizardev,fix absensi index
2024-08-28,fizardev,tarif peralatan
2024-08-28,fizardev,peralatan
2024-08-27,fizardev,tarif parameter lab
2024-08-27,fizardev,fix laporan absensi
2024-08-27,fizardev,fix laporan absensi
2024-08-27,fizardev,fix bot message controller
2024-08-27,fizardev,pegawai is aktif payroll
2024-08-27,fizardev,payroll pegawai aktif
2024-08-27,fizardev,payroll pegawai aktif
2024-08-27,fizardev,fix pegawai index
2024-08-27,Dmscndraa,absen outsource fix
2024-08-27,Dmscndraa,fix absen
2024-08-26,fizardev,fix clockin
2024-08-26,fizardev,fix reminder contract
2024-08-23,fizardev,fix tarif parameter radiologi
2024-08-22,fizardev,fix migration nilai_parameter_lab
2024-08-22,fizardev,tambah form nilai parameter lab
2024-08-22,Dmscndraa,bug fix
2024-08-21,Dmscndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-08-21,Dmscndraa,registrasi ranap dan sedikit bug fix
2024-08-21,fizardev,fix logo sidebar
2024-08-21,fizardev,fix logo sidebar
2024-08-21,fizardev,fix sidebar menu icon
2024-08-21,fizardev,fix sidebar menu icon
2024-08-21,fizardev,fix sidebar menu icon
2024-08-20,fizardev,fix expiry contract
2024-08-20,fizardev,fix expiry contract
2024-08-20,fizardev,fix expiry contract
2024-08-20,fizardev,fix expiry contract
2024-08-20,fizardev,fix expiry contract
2024-08-20,fizardev,fix expiry contract
2024-08-20,fizardev,fix expiry contract
2024-08-20,fizardev,fix expiry contract
2024-08-20,fizardev,gaskeun
2024-08-20,fizardev,gaskeun
2024-08-20,fizardev,gaskeun
2024-08-20,fizardev,gaskeun
2024-08-20,fizardev,fix path laboratorium model controller
2024-08-20,Dmscndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-08-20,Dmscndraa,menambahkan modul kelas rawat
2024-08-20,fizardev,tambah parameter lab
2024-08-19,fizardev,fix perbedaan menit late in
2024-08-19,fizardev,test attendance
2024-08-14,fizardev,fix kategori dan tipe lab
2024-08-13,fizardev,fix laporan absensi
2024-08-13,fizardev,fix laporan absensi
2024-08-13,fizardev,fix crud grup parameter lab
2024-08-13,fizardev,fix migrations
2024-08-13,Dmscndraa,update
2024-08-13,Dmscndraa,detail absensi all
2024-08-13,fizardev,fix radiologi
2024-08-12,fizardev,attendance outsource all
2024-08-12,fizardev,fix notify contract expire
2024-08-12,fizardev,fix header on mobile screen
2024-08-12,fizardev,fix header on mobile screen
2024-08-12,fizardev,fix header on mobile screen
2024-08-12,Dmscndraa,update
2024-08-12,Dmscndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-08-12,Dmscndraa,update
2024-08-12,Dmscndraa,update
2024-08-12,fizardev,fix send reminder
2024-08-12,Dmscndraa,update
2024-08-12,Dmscndraa,update
2024-08-12,Dmscndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-08-12,Dmscndraa,update
2024-08-12,fizardev,add notif habis kontrak
2024-08-09,fizardev,fix master data layanan medis
2024-08-12,fizardev,fix merge
2024-08-12,Dmscndraa,update
2024-08-12,fizardev,fix parameter radiologi
2024-08-09,Dmscndraa,menambahkan registrasi UGD dan ODC
2024-08-09,fizardev,parameter radiologi on progres
2024-08-09,fizardev,kategori radiologi crud
2024-08-09,fizardev,grup parameter radiologi
2024-08-09,fizardev,fix master data layanan medis
2024-08-08,Dmscndraa,melengkapi fitur di menu detail registrasi pasien
2024-08-08,Dmscndraa,melengkapi fitur di menu detail registrasi pasien
2024-08-08,Dmscndraa,melengkapi fitur di menu detail registrasi pasien
2024-08-07,fizardev,fix menu add and update
2024-08-07,fizardev,gaskeun
2024-08-07,fizardev,fix dashboard smart hr
2024-08-07,fizardev,fix route simrs
2024-08-07,Dmscndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-08-07,Dmscndraa,Tampilan Batal Regis dan Tutup Kunjungan Form
2024-08-07,fizardev,fix routes web
2024-08-07,fizardev,fix login
2024-08-07,fizardev,fix login
2024-08-07,fizardev,fix login
2024-08-07,fizardev,fix login
2024-08-07,fizardev,fix login
2024-08-07,fizardev,fix login
2024-08-07,fizardev,fix login
2024-08-07,fizardev,fix login
2024-08-07,fizardev,fix judul
2024-08-07,fizardev,fix halaman login
2024-08-07,Dmscndraa,detail registrasi
2024-08-07,Dmscndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-08-07,Dmscndraa,detail registrasi
2024-08-06,fizardev,tipe web create menu
2024-08-06,fizardev,fix sidebar
2024-08-06,fizardev,fix sidebar
2024-08-06,fizardev,fix z-index page header
2024-08-06,fizardev,web choice
2024-08-06,fizardev,fix table type to menus
2024-08-06,fizardev,menambah migrasi type ke menus table
2024-08-06,fizardev,fix sidebar active menu
2024-08-06,Dmscndraa,yu bisa yu simrs
2024-08-05,fizardev,fix bug detail absensi di monitoring page
2024-08-05,fizardev,fix bug detail absensi di monitoring page
2024-08-05,fizardev,menambahkan detail absensi di monitoring page
2024-08-05,fizardev,fix attendance clock in
2024-08-05,fizardev,fix attendance
2024-08-02,fizardev,fix payroll
2024-08-02,fizardev,fix payroll
2024-08-01,fizardev,test
2024-08-01,Dmscndraa,update data deduction
2024-08-01,Dmscndraa,update data deduction
2024-08-01,Dmscndraa,update data deduction
2024-08-01,Dmscndraa,update data deduction
2024-08-01,Dmscndraa,update data deduction
2024-08-01,Dmscndraa,update data deduction
2024-08-01,Dmscndraa,update data deduction
2024-08-01,Dmscndraa,update master data deduction
2024-08-01,Dmscndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-08-01,Dmscndraa,update
2024-08-01,fizardev,modal absensi posisi di atas
2024-08-01,fizardev,penambahan alfa di payroll
2024-07-31,fizardev,fix show detail absensi on absensi page
2024-07-31,fizardev,fix attendance
2024-07-31,fizardev,fix attendance foto
2024-07-31,fizardev,fix attendance foto absen
2024-07-31,fizardev,fix attendance foto absen
2024-07-31,fizardev,fix attendances outsource
2024-07-31,fizardev,tes attendance outsource
2024-07-31,fizardev,fix attendance outsource
2024-07-31,fizardev,fix import deductions payroll
2024-07-30,fizardev,checkpoint potongan import
2024-07-30,fizardev,on bot WA
2024-07-30,fizardev,fix absensi
2024-07-29,fizardev,fix
2024-07-29,fizardev,penambahan tambah cuti/izin/sakit di run payroll
2024-07-28,Dmscndraa,Menonaktifkan Absensi Face
2024-07-28,Dmscndraa,TestBackCommit
2024-07-28,Dmscndraa,TestBackCommit
2024-07-28,Dmscndraa,TestBackCommit
2024-07-28,Dmscndraa,Revert "fix kpi"
2024-07-28,Dmscndraa,Revert "fix attendance"
2024-07-27,fizardev,gaskeun
2024-07-27,fizardev,gaskeun
2024-07-27,fizardev,gaskeun
2024-07-27,fizardev,gaskeun
2024-07-26,fizardev,fix attendance
2024-07-26,fizardev,fix attendance
2024-07-26,fizardev,fix attendance
2024-07-26,fizardev,fix attendance
2024-07-26,fizardev,fix attendance
2024-07-26,fizardev,fix attendance
2024-07-26,fizardev,merge facerecognition
2024-07-26,fizardev,fix attendance
2024-07-25,fizardev,fix store upload kepegawaian
2024-07-25,fizardev,penambahan upload files tabel
2024-07-24,fizardev,fix attendance
2024-07-24,fizardev,tambah koiom foto ke attendances
2024-07-24,fizardev,tambah js clockin clockout action
2024-07-24,fizardev,fix camera mirror
2024-07-24,fizardev,fix kpi
2024-07-24,fizardev,fix edit kpi
2024-07-23,fizardev,penilaian edit fix
2024-07-23,fizardev,fix profile pegawai
2024-07-24,fizardev,fix kpi
2024-07-23,Dmscndraa,menambahkan detail pegawai
2024-07-23,fizardev,test
2024-07-23,Dmscndraa,menampilkan data pegawai
2024-07-23,Dmscndraa,menampilkan data pegawai
2024-07-23,Dmscndraa,menampilkan data pegawai
2024-07-23,Dmscndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-07-23,Dmscndraa,menampilkan data pegawai
2024-07-23,fizardev,fix dashboard modal image
2024-07-23,fizardev,fix dashboard modal image
2024-07-23,fizardev,fix pengajuan error handling
2024-07-23,fizardev,fix attendance import
2024-07-23,fizardev,fix left content profile
2024-07-23,fizardev,fix profile update
2024-07-23,fizardev,fix profile pegawai index
2024-07-20,fizardev,install face api.js
2024-07-23,fizardev,fix update profile
2024-07-23,fizardev,fix face recognition
2024-07-22,fizardev,face no modals
2024-07-20,Dmscndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-07-20,Dmscndraa,fix bug menu
2024-07-20,fizardev,install face api.js
2024-07-20,fizardev,grafik absensi per unit on progres
2024-07-20,fizardev,fix grafik per unit
2024-07-19,Dmscndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-07-19,Dmscndraa,update OKR
2024-07-19,fizardev,tambah laporan grafik per unit
2024-07-19,fizardev,tambah laporan grafik per unit
2024-07-19,fizardev,fix attendance outsourcve
2024-07-19,dimascndraa,edit OKR
2024-07-19,dimascndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-07-19,dimascndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11
2024-07-19,fizardev,fix attendance, dan management shift
2024-07-19,dimascndraa,Menambahkan Modul OKR
2024-07-19,fizardev,dd managament shift
2024-07-19,fizardev,dd managament shift
2024-07-19,fizardev,jul 19 commit
2024-07-18,fizardev,fix selected filter bulan absensi
2024-07-18,fizardev,fix edit attendance
2024-07-18,fizardev,fix edit attendance
2024-07-18,fizardev,fix keterlambatan minus
2024-07-18,fizardev,tambah middleware bot
2024-07-18,fizardev,tambah nullable ke file kolom
2024-07-18,fizardev,fix attendances
2024-07-18,fizardev,report onprogres
2024-07-18,fizardev,report onprogres
2024-07-18,fizardev,report onprogres
2024-07-18,fizardev,report onprogres
2024-07-18,fizardev,report on progres
2024-07-18,Dimascndraa,Merge branch 'main' of https://github.com/Rumah-Sakit-Livasya/liva_simrs_laravel11 into main
2024-07-18,Dimascndraa,add dompdf on server
2024-07-18,fizardev,fix laporan
2024-07-17,fizardev,fix gambar
2024-07-17,fizardev,fix kpi show
2024-07-17,fizardev,tampilkan pegawai yng aktif saja
2024-07-17,fizardev,error page kpi
2024-07-17,fizardev,fix edit absensi
2024-07-16,fizardev,fix profile modal foto
2024-07-16,fizardev,fix update profile
2024-07-16,fizardev,add export import
2024-07-16,fizardev,fix message send pengajuan
2024-07-16,fizardev,fix message send pengajuan
2024-07-16,fizardev,fix message send pengajuan
2024-07-15,fizardev,assign permissions user fix
2024-07-15,fizardev,assign permissions user on progres
2024-07-14,fizardev,fix error
2024-07-14,fizardev,fix sidebar
2024-07-14,fizardev,fix absensi group permissions
2024-07-14,fizardev,fix update akses role user
2024-07-12,fizardev,fix employee code null on store data
2024-07-12,fizardev,fix monitoring outsource add absensi
2024-07-12,fizardev,on progres fix all pages
2024-07-09,fizardev,menambahkan role superadmin middleware
2024-07-04,fizardev,add menust table seeder
2024-07-04,fizardev,add menust table seeder
2024-07-04,Dimascndraa,first production
2024-07-04,fizardev,check poin 4 Juli 2024
2024-07-03,fizardev,user akses on progres
2024-07-03,fizardev,start roles permissions
2024-07-03,fizardev,migrasi laravel 10 ke laravel 11
2024-07-03,fizardev,migrate from laravel 10